break_id,reconciliation_id,business_date,break_type,mismatch_type,root_cause,source_system,comparison_system,source_record_id,comparison_record_id,source_value,target_value,difference,breaking_fields,severity,status,age,counterparty,client,corporate_action_type,needs_evidence_bundle,split
BRK01368,RECON-DAILY,2026-08-06,POSITION,POS_TIMING_DIFFERENCE,"Timing difference - quantities agree, as-of dates don't (expected to self-resolve)",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102779,TRD102779,2026-08-06,2026-08-07,,as_of_date,P2,OPEN,0,KOTAK-CUST,EQ-INDEX-04,,False,TRAIN
BRK01369,RECON-DAILY,2026-08-08,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102781,TRD102781,1125,1275,,actual_quantity,P1,OPEN,0,MORGANSTANLEY-BROKER,EQ-CORE-02,MANDATORY,True,TRAIN
BRK01370,RECON-DAILY,2026-08-19,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102784,TRD102784,2026-08-19,2026-08-24,,"settlement_date,settlement_status",P1,OPEN,0,HDFC-CUST,EQ-CORE-02,,True,TEST
BRK01371,RECON-DAILY,2026-08-18,POSITION,POS_TIMING_DIFFERENCE,"Timing difference - quantities agree, as-of dates don't (expected to self-resolve)",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102786,TRD102786,2026-08-18,2026-08-19,,as_of_date,P2,OPEN,0,DEUTSCHE-BROKER,EQ-INDEX-04,,False,TRAIN
BRK01372,RECON-DAILY,2026-08-02,TRADE,TRADE_PRICE_MISMATCH,Confirmed price differs from booked price,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD102787,TRD102787,1682.71,1644.71,,price,P2,OPEN,0,MORGANSTANLEY-BROKER,EQ-INDEX-04,,True,TEST
BRK01373,RECON-DAILY,2026-08-11,TRADE,CONF_MISSING,External confirmation never received,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD102788,TRD102788,TRD102788,,,confirmation,P0,OPEN,0,HDFC-CUST,EQ-ALPHA-03,,True,TEST
BRK01374,RECON-DAILY,2026-08-09,CASH,CASH_DUPLICATE_ENTRY,Same cash movement posted twice,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102789,TRD102789,547960.0,1095920.0,,"amount,cash_id",P1,OPEN,0,MORGANSTANLEY-BROKER,EQ-ALPHA-03,,True,TEST
BRK01375,RECON-DAILY,2026-08-10,POSITION,POS_WRONG_QUANTITY,Wrong quantity - external position differs by a non-round amount,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102794,TRD102794,1000,1240,,actual_quantity,P1,OPEN,0,KOTAK-CUST,EQ-INDEX-04,,False,TRAIN
BRK01376,RECON-DAILY,2026-08-03,TRADE,TRADE_DATE_MISMATCH,Confirmed trade date differs from booked trade date,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD102795,TRD102795,2026-08-02,2026-08-03,,trade_date,P2,OPEN,0,DEUTSCHE-BROKER,EQ-INDEX-04,,True,TRAIN
BRK01377,RECON-DAILY,2026-08-09,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102797,TRD102797,2026-08-09,2026-08-13,,"settlement_date,settlement_status",P1,OPEN,0,KOTAK-CUST,EQ-CORE-01,,True,TRAIN
BRK01378,RECON-DAILY,2026-08-06,CASH,CASH_FX_INPUT_DIFFERENCE,Cash posted in a different currency / at a stale or incorrect FX rate,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102800,TRD102800,1836290.0,1707749.7,,"amount,currency",P2,OPEN,0,DEUTSCHE-BROKER,EQ-INDEX-04,,False,TEST
BRK01379,RECON-DAILY,2026-08-18,POSITION,POS_WRONG_QUANTITY,Wrong quantity - external position differs by a non-round amount,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102801,TRD102801,2000,1560,,actual_quantity,P1,OPEN,0,HDFC-CUST,EQ-INDEX-04,,False,TEST
BRK01380,RECON-DAILY,2026-08-16,TRADE,TRADE_COUNTERPARTY_ID_MISMATCH,Confirmed counterparty identifier differs from booked counterparty,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD102803,TRD102803,ICICI-CUST,HDFC-CUST,,counterparty,P1,OPEN,0,ICICI-CUST,EQ-INDEX-04,,True,TRAIN
BRK01381,RECON-DAILY,2026-08-16,TRADE,CONF_DISAGREEMENT,External confirmation received but disagrees with the booking on multiple fields,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD102806,TRD102806,"qty=250,price=173.21","qty=175,price=176.61",,"quantity,price",P1,OPEN,0,KOTAK-CUST,EQ-ALPHA-03,,True,TRAIN
BRK01382,RECON-DAILY,2026-08-20,TRADE,TRADE_COUNTERPARTY_ID_MISMATCH,Confirmed counterparty identifier differs from booked counterparty,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD102809,TRD102809,DEUTSCHE-BROKER,HDFC-CUST,,counterparty,P1,OPEN,0,DEUTSCHE-BROKER,EQ-CORE-02,,True,TRAIN
BRK01383,RECON-DAILY,2026-08-19,POSITION,POS_WRONG_QUANTITY,Wrong quantity - external position differs by a non-round amount,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102812,TRD102812,250,292,,actual_quantity,P1,OPEN,0,KOTAK-CUST,EQ-ALPHA-03,,False,TRAIN
BRK01384,RECON-DAILY,2026-08-12,TRADE,TRADE_PRICE_MISMATCH,Confirmed price differs from booked price,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD102815,TRD102815,4109.19,4013.53,,price,P2,OPEN,0,DEUTSCHE-BROKER,EQ-ALPHA-03,,True,TRAIN
BRK01385,RECON-DAILY,2026-08-19,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102820,TRD102820,SSI-IN-0203,SSI-DE-5510,,ssi_code,P0,OPEN,0,KOTAK-CUST,EQ-CORE-01,,True,TRAIN
BRK01386,RECON-DAILY,2026-08-19,CASH,CASH_MISSING_ENTRY,Expected cash movement never posted,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102821,TRD102821,413255.0,,,amount,P0,OPEN,0,NOMURA-BROKER,EQ-CORE-01,,False,TRAIN
BRK01387,RECON-DAILY,2026-08-21,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102822,TRD102822,2000,1000,,actual_quantity,P1,OPEN,0,HDFC-CUST,EQ-INDEX-04,VOLUNTARY,True,TEST
BRK01388,RECON-DAILY,2026-08-15,POSITION,POS_TIMING_DIFFERENCE,"Timing difference - quantities agree, as-of dates don't (expected to self-resolve)",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102823,TRD102823,2026-08-15,2026-08-16,,as_of_date,P2,OPEN,0,ICICI-CUST,EQ-CORE-01,,False,TRAIN
BRK01389,RECON-DAILY,2026-08-15,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102825,TRD102825,6000,2000,,actual_quantity,P1,OPEN,0,MORGANSTANLEY-BROKER,EQ-ALPHA-03,VOLUNTARY,True,TRAIN
BRK01390,RECON-DAILY,2026-08-22,POSITION,POS_MISSING_BOOKING,Missing upstream booking - position never reflected externally,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102826,TRD102826,2000,0,,actual_quantity,P0,OPEN,0,ICICI-CUST,EQ-ALPHA-03,,True,TRAIN
BRK01391,RECON-DAILY,2026-08-15,POSITION,POS_WRONG_QUANTITY,Wrong quantity - external position differs by a non-round amount,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102828,TRD102828,500,435,,actual_quantity,P1,OPEN,0,KOTAK-CUST,EQ-CORE-02,,False,TEST
BRK01392,RECON-DAILY,2026-08-15,TRADE,CONF_DISAGREEMENT,External confirmation received but disagrees with the booking on multiple fields,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD102829,TRD102829,"qty=2000,price=1244.1","qty=1925,price=1263.93",,"quantity,price",P1,OPEN,0,NOMURA-BROKER,EQ-CORE-01,,True,TEST
BRK01393,RECON-DAILY,2026-08-19,POSITION,POS_MISSING_BOOKING,Missing upstream booking - position never reflected externally,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102830,TRD102830,500,0,,actual_quantity,P0,OPEN,0,ICICI-CUST,EQ-CORE-02,,False,TEST
BRK01394,RECON-DAILY,2026-08-06,TRADE,CONF_MISSING,External confirmation never received,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD102831,TRD102831,TRD102831,,,confirmation,P0,OPEN,0,KOTAK-CUST,EQ-INDEX-04,,True,TRAIN
BRK01395,RECON-DAILY,2026-08-11,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102832,TRD102832,2026-08-11,2026-08-12,,settlement_date,P2,OPEN,0,HDFC-CUST,EQ-ALPHA-03,,True,TRAIN
BRK01396,RECON-DAILY,2026-08-06,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD102833,TRD102833,500,450,,quantity,P1,OPEN,0,DEUTSCHE-BROKER,EQ-CORE-01,,True,TRAIN
BRK01397,RECON-DAILY,2026-08-12,TRADE,TRADE_PRICE_MISMATCH,Confirmed price differs from booked price,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD102837,TRD102837,172.52,177.13,,price,P2,OPEN,0,KOTAK-CUST,EQ-CORE-01,,True,TRAIN
BRK01398,RECON-DAILY,2026-08-13,TRADE,CONF_MISSING,External confirmation never received,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD102839,TRD102839,TRD102839,,,confirmation,P0,OPEN,0,DEUTSCHE-BROKER,EQ-CORE-02,,True,TRAIN
BRK01399,RECON-DAILY,2026-08-02,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102840,TRD102840,750,800,,actual_quantity,P1,OPEN,0,MORGANSTANLEY-BROKER,EQ-CORE-01,MANDATORY,True,TRAIN
BRK01400,RECON-DAILY,2026-08-02,CASH,CASH_MISSING_ENTRY,Expected cash movement never posted,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102843,TRD102843,4101705.0,,,amount,P0,OPEN,0,HDFC-CUST,EQ-ALPHA-03,,False,TEST
BRK01401,RECON-DAILY,2026-08-15,CASH,CASH_FX_INPUT_DIFFERENCE,Cash posted in a different currency / at a stale or incorrect FX rate,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102848,TRD102848,1291647.0,1336854.64,,"amount,currency",P2,OPEN,0,NOMURA-BROKER,EQ-CORE-01,,False,TEST
BRK01402,RECON-DAILY,2026-08-07,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD102849,TRD102849,200,100,,quantity,P1,OPEN,0,KOTAK-CUST,EQ-ALPHA-03,,True,TRAIN
BRK01403,RECON-DAILY,2026-08-09,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102852,TRD102852,SSI-JP-3389,SSI-DE-5510,,ssi_code,P0,OPEN,0,NOMURA-BROKER,EQ-CORE-01,,True,TRAIN
BRK01404,RECON-DAILY,2026-08-21,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD102853,TRD102853,1500,1450,,quantity,P1,OPEN,0,HDFC-CUST,EQ-ALPHA-03,,True,TRAIN
BRK01405,RECON-DAILY,2026-08-17,POSITION,POS_WRONG_QUANTITY,Wrong quantity - external position differs by a non-round amount,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102860,TRD102860,1500,1935,,actual_quantity,P1,OPEN,0,KOTAK-CUST,EQ-CORE-01,,False,TRAIN
BRK01406,RECON-DAILY,2026-08-13,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102862,TRD102862,1500,750,,actual_quantity,P1,OPEN,0,HDFC-CUST,EQ-CORE-01,VOLUNTARY,True,TRAIN
BRK01407,RECON-DAILY,2026-08-07,POSITION,POS_WRONG_QUANTITY,Wrong quantity - external position differs by a non-round amount,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102863,TRD102863,2000,2480,,actual_quantity,P1,OPEN,0,KOTAK-CUST,EQ-ALPHA-03,,False,TRAIN
BRK01408,RECON-DAILY,2026-08-02,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102864,TRD102864,500,250,,actual_quantity,P1,OPEN,0,ICICI-CUST,EQ-INDEX-04,VOLUNTARY,True,TRAIN
BRK01409,RECON-DAILY,2026-08-14,TRADE,TRADE_COUNTERPARTY_ID_MISMATCH,Confirmed counterparty identifier differs from booked counterparty,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD102865,TRD102865,HDFC-CUST,ICICI-CUST,,counterparty,P1,OPEN,0,HDFC-CUST,EQ-ALPHA-03,,True,TRAIN
BRK01410,RECON-DAILY,2026-08-03,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102866,TRD102866,SSI-JP-3389,SSI-IN-0091,,ssi_code,P0,OPEN,0,NOMURA-BROKER,EQ-CORE-02,,True,TRAIN
BRK01411,RECON-DAILY,2026-08-05,TRADE,CONF_MISSING,External confirmation never received,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD102867,TRD102867,TRD102867,,,confirmation,P0,OPEN,0,ICICI-CUST,EQ-CORE-01,,True,TEST
BRK01412,RECON-DAILY,2026-08-15,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102868,TRD102868,200,100,,actual_quantity,P1,OPEN,0,NOMURA-BROKER,EQ-CORE-01,VOLUNTARY,True,TRAIN
BRK01413,RECON-DAILY,2026-08-20,CASH,CASH_WRONG_AMOUNT,Cash amount posted differs from expected trade value by a non-round amount,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102872,TRD102872,344320.0,409740.8,,amount,P1,OPEN,0,MORGANSTANLEY-BROKER,EQ-INDEX-04,,False,TRAIN
BRK01414,RECON-DAILY,2026-08-20,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102873,TRD102873,750,800,,actual_quantity,P1,OPEN,0,NOMURA-BROKER,EQ-INDEX-04,MANDATORY,True,TRAIN
BRK01415,RECON-DAILY,2026-08-09,TRADE,TRADE_DATE_MISMATCH,Confirmed trade date differs from booked trade date,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD102874,TRD102874,2026-08-08,2026-08-09,,trade_date,P2,OPEN,0,DEUTSCHE-BROKER,EQ-CORE-02,,True,TRAIN
BRK01416,RECON-DAILY,2026-08-13,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD102875,TRD102875,250,200,,quantity,P1,OPEN,0,MORGANSTANLEY-BROKER,EQ-CORE-02,,True,TRAIN
BRK01417,RECON-DAILY,2026-08-02,TRADE,TRADE_DATE_MISMATCH,Confirmed trade date differs from booked trade date,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD102876,TRD102876,2026-08-01,2026-08-02,,trade_date,P2,OPEN,0,NOMURA-BROKER,EQ-CORE-02,,True,TEST
BRK01418,RECON-DAILY,2026-08-13,TRADE,TRADE_DATE_MISMATCH,Confirmed trade date differs from booked trade date,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD102877,TRD102877,2026-08-12,2026-08-13,,trade_date,P2,OPEN,0,HDFC-CUST,EQ-CORE-02,,True,TRAIN
BRK01419,RECON-DAILY,2026-08-05,TRADE,CONF_MISSING,External confirmation never received,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD102880,TRD102880,TRD102880,,,confirmation,P0,OPEN,0,MORGANSTANLEY-BROKER,EQ-INDEX-04,,True,TRAIN
BRK01420,RECON-DAILY,2026-08-19,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102881,TRD102881,1500,1000,,actual_quantity,P1,OPEN,0,ICICI-CUST,EQ-ALPHA-03,VOLUNTARY,True,TRAIN
BRK01421,RECON-DAILY,2026-08-06,CASH,CASH_WRONG_AMOUNT,Cash amount posted differs from expected trade value by a non-round amount,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102884,TRD102884,5526225.0,6576207.75,,amount,P1,OPEN,0,MORGANSTANLEY-BROKER,EQ-INDEX-04,,False,TRAIN
BRK01422,RECON-DAILY,2026-08-11,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD102885,TRD102885,750,850,,quantity,P1,OPEN,0,ICICI-CUST,EQ-CORE-01,,True,TEST
BRK01423,RECON-DAILY,2026-08-03,TRADE,CONF_DISAGREEMENT,External confirmation received but disagrees with the booking on multiple fields,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD102886,TRD102886,"qty=2000,price=1883.92","qty=1925,price=1903.97",,"quantity,price",P1,OPEN,0,HDFC-CUST,EQ-CORE-02,,True,TEST
BRK01424,RECON-DAILY,2026-08-02,POSITION,CA_MANDATORY_NOT_REFLECTED,"Mandatory corporate action (split/bonus) not yet reflected externally - mechanical, auto-correctable",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102890,TRD102890,750,250,,actual_quantity,P1,OPEN,0,HDFC-CUST,EQ-CORE-01,MANDATORY,True,TRAIN
BRK01425,RECON-DAILY,2026-08-06,CASH,CASH_DUPLICATE_ENTRY,Same cash movement posted twice,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102892,TRD102892,1220680.0,2441360.0,,"amount,cash_id",P1,OPEN,0,NOMURA-BROKER,EQ-CORE-01,,False,TRAIN
BRK01426,RECON-DAILY,2026-08-06,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD102893,TRD102893,500,550,,quantity,P1,OPEN,0,MORGANSTANLEY-BROKER,EQ-CORE-01,,True,TRAIN
BRK01427,RECON-DAILY,2026-08-14,POSITION,POS_MISSING_BOOKING,Missing upstream booking - position never reflected externally,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102894,TRD102894,100,0,,actual_quantity,P0,OPEN,0,HDFC-CUST,EQ-CORE-01,,False,TRAIN
BRK01428,RECON-DAILY,2026-08-16,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD102895,TRD102895,500,600,,quantity,P1,OPEN,0,DEUTSCHE-BROKER,EQ-INDEX-04,,True,TRAIN
BRK01429,RECON-DAILY,2026-08-04,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102897,TRD102897,2026-08-04,2026-08-05,,settlement_date,P2,OPEN,0,DEUTSCHE-BROKER,EQ-CORE-01,,True,TRAIN
BRK01430,RECON-DAILY,2026-08-03,CASH,CASH_MISSING_ENTRY,Expected cash movement never posted,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102898,TRD102898,1867995.0,,,amount,P0,OPEN,0,HDFC-CUST,EQ-CORE-02,,False,TRAIN
BRK01431,RECON-DAILY,2026-08-19,TRADE,TRADE_COUNTERPARTY_ID_MISMATCH,Confirmed counterparty identifier differs from booked counterparty,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD102899,TRD102899,KOTAK-CUST,MORGANSTANLEY-BROKER,,counterparty,P1,OPEN,0,KOTAK-CUST,EQ-CORE-01,,True,TRAIN
BRK01432,RECON-DAILY,2026-08-13,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102901,TRD102901,INSTRUCTED,MISSING,,instruction_status,P0,OPEN,0,DEUTSCHE-BROKER,EQ-ALPHA-03,,True,TEST
BRK01433,RECON-DAILY,2026-08-18,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102903,TRD102903,SSI-DE-5510,SSI-IN-0091,,ssi_code,P0,OPEN,0,DEUTSCHE-BROKER,EQ-ALPHA-03,,True,TEST
BRK01434,RECON-DAILY,2026-08-10,CASH,CASH_FX_INPUT_DIFFERENCE,Cash posted in a different currency / at a stale or incorrect FX rate,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102904,TRD102904,2139607.5,2182399.65,,"amount,currency",P2,OPEN,0,KOTAK-CUST,EQ-CORE-01,,False,TRAIN
BRK01435,RECON-DAILY,2026-08-11,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102905,TRD102905,2026-08-11,2026-08-12,,settlement_date,P2,OPEN,0,MORGANSTANLEY-BROKER,EQ-CORE-02,,True,TRAIN
BRK01436,RECON-DAILY,2026-08-11,TRADE,TRADE_DATE_MISMATCH,Confirmed trade date differs from booked trade date,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD102906,TRD102906,2026-08-10,2026-08-11,,trade_date,P2,OPEN,0,NOMURA-BROKER,EQ-INDEX-04,,True,TRAIN
BRK01437,RECON-DAILY,2026-08-07,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102907,TRD102907,1500,500,,actual_quantity,P1,OPEN,0,DEUTSCHE-BROKER,EQ-CORE-02,VOLUNTARY,True,TRAIN
BRK01438,RECON-DAILY,2026-08-15,TRADE,CONF_MISSING,External confirmation never received,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD102911,TRD102911,TRD102911,,,confirmation,P0,OPEN,0,HDFC-CUST,EQ-CORE-02,,True,TEST
BRK01439,RECON-DAILY,2026-08-09,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD102913,TRD102913,500,400,,quantity,P1,OPEN,0,HDFC-CUST,EQ-ALPHA-03,,True,TEST
BRK01440,RECON-DAILY,2026-08-13,TRADE,TRADE_COUNTERPARTY_ID_MISMATCH,Confirmed counterparty identifier differs from booked counterparty,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD102914,TRD102914,MORGANSTANLEY-BROKER,HDFC-CUST,,counterparty,P1,OPEN,0,MORGANSTANLEY-BROKER,EQ-CORE-02,,True,TRAIN
BRK01441,RECON-DAILY,2026-08-14,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102918,TRD102918,3000,1000,,actual_quantity,P1,OPEN,0,MORGANSTANLEY-BROKER,EQ-ALPHA-03,VOLUNTARY,True,TRAIN
BRK01442,RECON-DAILY,2026-08-06,TRADE,TRADE_DATE_MISMATCH,Confirmed trade date differs from booked trade date,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD102921,TRD102921,2026-08-05,2026-08-06,,trade_date,P2,OPEN,0,ICICI-CUST,EQ-CORE-02,,True,TRAIN
BRK01443,RECON-DAILY,2026-08-07,CASH,CASH_WRONG_AMOUNT,Cash amount posted differs from expected trade value by a non-round amount,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102923,TRD102923,738346.0,605443.72,,amount,P1,OPEN,0,DEUTSCHE-BROKER,EQ-CORE-02,,False,TRAIN
BRK01444,RECON-DAILY,2026-08-14,POSITION,POS_TIMING_DIFFERENCE,"Timing difference - quantities agree, as-of dates don't (expected to self-resolve)",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102924,TRD102924,2026-08-14,2026-08-15,,as_of_date,P2,OPEN,0,KOTAK-CUST,EQ-INDEX-04,,True,TRAIN
BRK01445,RECON-DAILY,2026-08-10,TRADE,TRADE_PRICE_MISMATCH,Confirmed price differs from booked price,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD102925,TRD102925,4100.7,4165.7,,price,P2,OPEN,0,HDFC-CUST,EQ-CORE-02,,True,TRAIN
BRK01446,RECON-DAILY,2026-08-19,CASH,CASH_MISSING_ENTRY,Expected cash movement never posted,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102931,TRD102931,34344.0,,,amount,P0,OPEN,0,DEUTSCHE-BROKER,EQ-CORE-01,,False,TRAIN
BRK01447,RECON-DAILY,2026-08-22,CASH,CASH_DUPLICATE_ENTRY,Same cash movement posted twice,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102933,TRD102933,344080.0,688160.0,,"amount,cash_id",P1,OPEN,0,NOMURA-BROKER,EQ-INDEX-04,,False,TRAIN
BRK01448,RECON-DAILY,2026-08-16,TRADE,TRADE_DATE_MISMATCH,Confirmed trade date differs from booked trade date,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD102938,TRD102938,2026-08-15,2026-08-16,,trade_date,P2,OPEN,0,MORGANSTANLEY-BROKER,EQ-CORE-01,,True,TRAIN
BRK01449,RECON-DAILY,2026-08-13,POSITION,CA_MANDATORY_NOT_REFLECTED,"Mandatory corporate action (split/bonus) not yet reflected externally - mechanical, auto-correctable",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD102946,TRD102946,3000,2000,,actual_quantity,P1,OPEN,0,HDFC-CUST,EQ-ALPHA-03,MANDATORY,True,TRAIN
BRK01450,RECON-DAILY,2026-08-06,TRADE,TRADE_COUNTERPARTY_ID_MISMATCH,Confirmed counterparty identifier differs from booked counterparty,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD102947,TRD102947,HDFC-CUST,KOTAK-CUST,,counterparty,P1,OPEN,0,HDFC-CUST,EQ-CORE-02,,True,TRAIN
